State,Year,Level,undergrad_ratio,professional_ratio,grad_ratio,n
Florida,2001,Total,42.96296296296296,49.629629629629626,7.4074074074074066,135
Florida,2000,Undergrad,45.66929133858268,47.24409448818898,7.086614173228346,127
Florida,2000,Professional,45.66929133858268,47.24409448818898,7.086614173228346,127
Florida,2000,Grad,45.66929133858268,47.24409448818898,7.086614173228346,127
Florida,2000,Total,45.66929133858268,47.24409448818898,7.086614173228346,127
Florida,1999,Undergrad,41.66666666666667,51.66666666666667,6.666666666666667,120
Florida,1999,Professional,41.66666666666667,51.66666666666667,6.666666666666667,120
Florida,1999,Grad,41.66666666666667,51.66666666666667,6.666666666666667,120
Florida,1999,Total,41.66666666666667,51.66666666666667,6.666666666666667,120
Florida,1998,Undergrad,43.859649122807014,53.50877192982456,2.631578947368421,114
Florida,1998,Professional,43.859649122807014,53.50877192982456,2.631578947368421,114
Florida,1998,Grad,43.859649122807014,53.50877192982456,2.631578947368421,114
Florida,1998,Total,43.859649122807014,53.50877192982456,2.631578947368421,114
Florida,1997,Undergrad,43.63636363636363,2.727272727272727,53.63636363636364,110
Florida,1997,Professional,43.63636363636363,2.727272727272727,53.63636363636364,110
Florida,1997,Grad,43.63636363636363,2.727272727272727,53.63636363636364,110
Florida,1997,Total,43.63636363636363,2.727272727272727,53.63636363636364,110
Florida,1996,Undergrad,45.21739130434783,2.608695652173913,52.17391304347826,115
Florida,1996,Professional,45.21739130434783,2.608695652173913,52.17391304347826,115
Florida,1996,Grad,45.21739130434783,2.608695652173913,52.17391304347826,115
Florida,1996,Total,45.21739130434783,2.608695652173913,52.17391304347826,115
Florida,1995,Undergrad,48,2,50,100
Florida,1995,Professional,48,2,50,100
Florida,1995,Grad,48,2,50,100
Florida,1995,Total,48,2,50,100
Florida,1994,Undergrad,55.69620253164557,2.5316455696202533,41.77215189873418,79
Florida,1994,Professional,55.69620253164557,2.5316455696202533,41.77215189873418,79
Florida,1994,Grad,55.69620253164557,2.5316455696202533,41.77215189873418,79
Florida,1994,Total,55.69620253164557,2.5316455696202533,41.77215189873418,79
Florida,1993,Undergrad,57.47126436781609,2.2988505747126435,40.229885057471265,87
Florida,1993,Professional,57.47126436781609,2.2988505747126435,40.229885057471265,87
Florida,1993,Grad,57.47126436781609,2.2988505747126435,40.229885057471265,87
Florida,1993,Total,57.47126436781609,2.2988505747126435,40.229885057471265,87
Florida,1992,Undergrad,54.761904761904766,2.380952380952381,42.857142857142854,84
Florida,1992,Professional,54.761904761904766,2.380952380952381,42.857142857142854,84
Florida,1992,Grad,54.761904761904766,2.380952380952381,42.857142857142854,84
Florida,1992,Total,54.761904761904766,2.380952380952381,42.857142857142854,84
Florida,1991,Undergrad,64.47368421052632,1.3157894736842104,34.21052631578947,76
Florida,1991,Professional,64.47368421052632,1.3157894736842104,34.21052631578947,76
Florida,1991,Grad,64.47368421052632,1.3157894736842104,34.21052631578947,76
Florida,1991,Total,64.47368421052632,1.3157894736842104,34.21052631578947,76
Florida,1990,Undergrad,66.25,2.5,31.25,80
Florida,1990,Professional,66.25,2.5,31.25,80
Florida,1990,Grad,66.25,2.5,31.25,80
Florida,1990,Total,66.25,2.5,31.25,80
Florida,1989,Undergrad,62.31884057971014,4.3478260869565215,33.33333333333333,69
Florida,1989,Professional,62.31884057971014,4.3478260869565215,33.33333333333333,69
Florida,1989,Grad,62.31884057971014,4.3478260869565215,33.33333333333333,69
Florida,1989,Total,62.31884057971014,4.3478260869565215,33.33333333333333,69
Florida,1988,Undergrad,59.74025974025974,5.194805194805195,35.064935064935064,77
Florida,1988,Professional,59.74025974025974,5.194805194805195,35.064935064935064,77
Florida,1988,Grad,59.74025974025974,5.194805194805195,35.064935064935064,77
Florida,1988,Total,59.74025974025974,5.194805194805195,35.064935064935064,77
Florida,1987,Undergrad,52.72727272727272,1.8181818181818181,45.45454545454545,55
Florida,1987,Professional,52.72727272727272,1.8181818181818181,45.45454545454545,55
Florida,1987,Grad,52.72727272727272,1.8181818181818181,45.45454545454545,55
Florida,1987,Total,52.72727272727272,1.8181818181818181,45.45454545454545,55
Florida,1986,Undergrad,57.14285714285714,1.7857142857142856,41.07142857142857,56
Florida,1986,Professional,57.14285714285714,1.7857142857142856,41.07142857142857,56
Florida,1986,Grad,57.14285714285714,1.7857142857142856,41.07142857142857,56
Florida,1986,Total,57.14285714285714,1.7857142857142856,41.07142857142857,56
Florida,1985,Undergrad,36.95652173913043,4.3478260869565215,58.69565217391305,46
Florida,1985,Professional,36.95652173913043,4.3478260869565215,58.69565217391305,46
Florida,1985,Grad,36.95652173913043,4.3478260869565215,58.69565217391305,46
Florida,1985,Total,36.95652173913043,4.3478260869565215,58.69565217391305,46
Florida,1984,Undergrad,45.45454545454545,0,54.54545454545454,55
Florida,1984,Professional,45.45454545454545,0,54.54545454545454,55
Florida,1984,Grad,45.45454545454545,0,54.54545454545454,55
Florida,1984,Total,45.45454545454545,0,54.54545454545454,55
Florida,1983,Undergrad,49.09090909090909,0,50.90909090909091,55
Florida,1983,Professional,49.09090909090909,0,50.90909090909091,55
Florida,1983,Grad,49.09090909090909,0,50.90909090909091,55
Florida,1983,Total,49.09090909090909,0,50.90909090909091,55
Florida,1982,Undergrad,45.714285714285715,1.4285714285714286,52.85714285714286,70
Florida,1982,Professional,45.714285714285715,1.4285714285714286,52.85714285714286,70
Florida,1982,Grad,45.714285714285715,1.4285714285714286,52.85714285714286,70
Florida,1982,Total,45.714285714285715,1.4285714285714286,52.85714285714286,70
Florida,1981,Undergrad,52.23880597014925,2.9850746268656714,44.776119402985074,67
Florida,1981,Professional,52.23880597014925,2.9850746268656714,44.776119402985074,67
Florida,1981,Grad,52.23880597014925,2.9850746268656714,44.776119402985074,67
Florida,1981,Total,52.23880597014925,2.9850746268656714,44.776119402985074,67
Florida,1980,Undergrad,48.38709677419355,3.225806451612903,48.38709677419355,62
Florida,1980,Professional,48.38709677419355,3.225806451612903,48.38709677419355,62
Florida,1980,Grad,48.38709677419355,3.225806451612903,48.38709677419355,62
Florida,1980,Total,48.38709677419355,3.225806451612903,48.38709677419355,62
Florida,1979,Undergrad,38.028169014084504,4.225352112676056,57.74647887323944,71
Florida,1979,Professional,38.028169014084504,4.225352112676056,57.74647887323944,71
Florida,1979,Grad,38.028169014084504,4.225352112676056,57.74647887323944,71
Florida,1979,Total,38.028169014084504,4.225352112676056,57.74647887323944,71
Florida,1978,Undergrad,32.69230769230769,1.9230769230769231,65.38461538461539,52
Florida,1978,Professional,32.69230769230769,1.9230769230769231,65.38461538461539,52
Florida,1978,Grad,32.69230769230769,1.9230769230769231,65.38461538461539,52
Florida,1978,Total,32.69230769230769,1.9230769230769231,65.38461538461539,52
Florida,1977,Undergrad,29.82456140350877,5.263157894736842,64.91228070175438,57
Florida,1977,Professional,29.82456140350877,5.263157894736842,64.91228070175438,57
Florida,1977,Grad,29.82456140350877,5.263157894736842,64.91228070175438,57
Florida,1977,Total,29.82456140350877,5.263157894736842,64.91228070175438,57
Florida,1976,Undergrad,31.372549019607842,7.8431372549019605,60.78431372549019,51
Florida,1976,Professional,31.372549019607842,7.8431372549019605,60.78431372549019,51
Florida,1976,Grad,31.372549019607842,7.8431372549019605,60.78431372549019,51
Florida,1976,Total,31.372549019607842,7.8431372549019605,60.78431372549019,51
Florida,1975,Undergrad,30.434782608695656,2.1739130434782608,67.3913043478261,46
Florida,1975,Professional,30.434782608695656,2.1739130434782608,67.3913043478261,46
Florida,1975,Grad,30.434782608695656,2.1739130434782608,67.3913043478261,46
Florida,1975,Total,30.434782608695656,2.1739130434782608,67.3913043478261,46
Georgia,2017,Undergrad,59.73154362416108,37.58389261744966,2.684563758389262,149
Georgia,2017,Professional,59.73154362416108,37.58389261744966,2.684563758389262,149
Georgia,2017,Grad,59.73154362416108,37.58389261744966,2.684563758389262,149
Georgia,2017,Total,59.73154362416108,37.58389261744966,2.684563758389262,149
Georgia,2016,Undergrad,69.23076923076923,28.205128205128204,2.564102564102564,117
Georgia,2016,Professional,69.23076923076923,28.205128205128204,2.564102564102564,117
Georgia,2016,Grad,69.23076923076923,28.205128205128204,2.564102564102564,117
Georgia,2016,Total,69.23076923076923,28.205128205128204,2.564102564102564,117
Georgia,2015,Undergrad,63.44086021505376,33.33333333333333,3.225806451612903,93
Georgia,2015,Professional,63.44086021505376,33.33333333333333,3.225806451612903,93
Georgia,2015,Grad,63.44086021505376,33.33333333333333,3.225806451612903,93
Georgia,2015,Total,63.44086021505376,33.33333333333333,3.225806451612903,93
Georgia,2014,Undergrad,60.67415730337079,34.831460674157306,4.49438202247191,89
Georgia,2014,Professional,60.67415730337079,34.831460674157306,4.49438202247191,89
Georgia,2014,Grad,60.67415730337079,34.831460674157306,4.49438202247191,89
Georgia,2014,Total,60.67415730337079,34.831460674157306,4.49438202247191,89
Georgia,2013,Undergrad,61.111111111111114,31.944444444444443,6.944444444444445,72
Georgia,2013,Professional,61.111111111111114,31.944444444444443,6.944444444444445,72
Georgia,2013,Grad,61.111111111111114,31.944444444444443,6.944444444444445,72
Georgia,2013,Total,61.111111111111114,31.944444444444443,6.944444444444445,72
Georgia,2012,Undergrad,61.64383561643836,32.87671232876712,5.47945205479452,73
Georgia,2012,Professional,61.64383561643836,32.87671232876712,5.47945205479452,73
Georgia,2012,Grad,61.64383561643836,32.87671232876712,5.47945205479452,73
Georgia,2012,Total,61.64383561643836,32.87671232876712,5.47945205479452,73
Georgia,2011,Undergrad,58.97435897435898,34.61538461538461,6.41025641025641,78
Georgia,2011,Professional,58.97435897435898,34.61538461538461,6.41025641025641,78
Georgia,2011,Grad,58.97435897435898,34.61538461538461,6.41025641025641,78
Georgia,2011,Total,58.97435897435898,34.61538461538461,6.41025641025641,78
Georgia,2010,Undergrad,46.26865671641791,47.76119402985074,5.970149253731343,67
Georgia,2010,Professional,46.26865671641791,47.76119402985074,5.970149253731343,67
Georgia,2010,Grad,46.26865671641791,47.76119402985074,5.970149253731343,67
Georgia,2010,Total,46.26865671641791,47.76119402985074,5.970149253731343,67
Georgia,2009,Undergrad,46.26865671641791,47.76119402985074,5.970149253731343,67
Georgia,2009,Professional,46.26865671641791,47.76119402985074,5.970149253731343,67
Georgia,2009,Grad,46.26865671641791,47.76119402985074,5.970149253731343,67
Georgia,2009,Total,46.26865671641791,47.76119402985074,5.970149253731343,67
Georgia,2008,Undergrad,48.275862068965516,46.55172413793103,5.172413793103448,58
Georgia,2008,Professional,48.275862068965516,46.55172413793103,5.172413793103448,58
Georgia,2008,Grad,48.275862068965516,46.55172413793103,5.172413793103448,58
Georgia,2008,Total,48.275862068965516,46.55172413793103,5.172413793103448,58
Georgia,2007,Undergrad,45.45454545454545,45.45454545454545,9.090909090909092,55
Georgia,2007,Professional,45.45454545454545,45.45454545454545,9.090909090909092,55
Georgia,2007,Grad,45.45454545454545,45.45454545454545,9.090909090909092,55
Georgia,2007,Total,45.45454545454545,45.45454545454545,9.090909090909092,55
Georgia,2006,Undergrad,50.81967213114754,39.34426229508197,9.836065573770492,61
Georgia,2006,Professional,50.81967213114754,39.34426229508197,9.836065573770492,61
Georgia,2006,Grad,50.81967213114754,39.34426229508197,9.836065573770492,61
Georgia,2006,Total,50.81967213114754,39.34426229508197,9.836065573770492,61
Georgia,2005,Undergrad,39.62264150943396,50.943396226415096,9.433962264150944,53
Georgia,2005,Professional,39.62264150943396,50.943396226415096,9.433962264150944,53
Georgia,2005,Grad,39.62264150943396,50.943396226415096,9.433962264150944,53
Georgia,2005,Total,39.62264150943396,50.943396226415096,9.433962264150944,53
Georgia,2004,Undergrad,54.166666666666664,43.75,2.083333333333333,48
Georgia,2004,Professional,54.166666666666664,43.75,2.083333333333333,48
Georgia,2004,Grad,54.166666666666664,43.75,2.083333333333333,48
Georgia,2004,Total,54.166666666666664,43.75,2.083333333333333,48
Georgia,2003,Undergrad,37.142857142857146,58.57142857142858,4.285714285714286,70
Georgia,2003,Professional,37.142857142857146,58.57142857142858,4.285714285714286,70
Georgia,2003,Grad,37.142857142857146,58.57142857142858,4.285714285714286,70
Georgia,2003,Total,37.142857142857146,58.57142857142858,4.285714285714286,70
Georgia,2002,Undergrad,41.55844155844156,55.84415584415584,2.5974025974025974,77
Georgia,2002,Professional,41.55844155844156,55.84415584415584,2.5974025974025974,77
Georgia,2002,Grad,41.55844155844156,55.84415584415584,2.5974025974025974,77
Georgia,2002,Total,41.55844155844156,55.84415584415584,2.5974025974025974,77
Georgia,2001,Undergrad,29.508196721311474,62.295081967213115,8.19672131147541,61
Georgia,2001,Professional,29.508196721311474,62.295081967213115,8.19672131147541,61
Georgia,2001,Grad,29.508196721311474,62.295081967213115,8.19672131147541,61
Georgia,2001,Total,29.508196721311474,62.295081967213115,8.19672131147541,61
Georgia,2000,Undergrad,31.944444444444443,61.111111111111114,6.944444444444445,72
Georgia,2000,Professional,31.944444444444443,61.111111111111114,6.944444444444445,72
Georgia,2000,Grad,31.944444444444443,61.111111111111114,6.944444444444445,72
Georgia,2000,Total,31.944444444444443,61.111111111111114,6.944444444444445,72
Georgia,1999,Undergrad,30.88235294117647,60.29411764705882,8.823529411764707,68
Georgia,1999,Professional,30.88235294117647,60.29411764705882,8.823529411764707,68
Georgia,1999,Grad,30.88235294117647,60.29411764705882,8.823529411764707,68
Georgia,1999,Total,30.88235294117647,60.29411764705882,8.823529411764707,68
Georgia,1998,Undergrad,35.38461538461539,60,4.615384615384616,65
Georgia,1998,Professional,35.38461538461539,60,4.615384615384616,65
Georgia,1998,Grad,35.38461538461539,60,4.615384615384616,65
Georgia,1998,Total,35.38461538461539,60,4.615384615384616,65
Georgia,1997,Undergrad,40.625,1.5625,57.8125,64
Georgia,1997,Professional,40.625,1.5625,57.8125,64
Georgia,1997,Grad,40.625,1.5625,57.8125,64
Georgia,1997,Total,40.625,1.5625,57.8125,64
Georgia,1996,Undergrad,54.385964912280706,0,45.614035087719294,57
Georgia,1996,Professional,54.385964912280706,0,45.614035087719294,57
Georgia,1996,Grad,54.385964912280706,0,45.614035087719294,57
Georgia,1996,Total,54.385964912280706,0,45.614035087719294,57
Georgia,1995,Undergrad,47.540983606557376,3.278688524590164,49.18032786885246,61
Georgia,1995,Professional,47.540983606557376,3.278688524590164,49.18032786885246,61
Georgia,1995,Grad,47.540983606557376,3.278688524590164,49.18032786885246,61
Georgia,1995,Total,47.540983606557376,3.278688524590164,49.18032786885246,61
Georgia,1994,Undergrad,61.36363636363637,4.545454545454546,34.090909090909086,44
Georgia,1994,Professional,61.36363636363637,4.545454545454546,34.090909090909086,44
Georgia,1994,Grad,61.36363636363637,4.545454545454546,34.090909090909086,44
Georgia,1994,Total,61.36363636363637,4.545454545454546,34.090909090909086,44
Georgia,1993,Undergrad,55.769230769230774,3.8461538461538463,40.38461538461539,52
Georgia,1993,Professional,55.769230769230774,3.8461538461538463,40.38461538461539,52
Georgia,1993,Grad,55.769230769230774,3.8461538461538463,40.38461538461539,52
Georgia,1993,Total,55.769230769230774,3.8461538461538463,40.38461538461539,52
Georgia,1992,Undergrad,57.692307692307686,1.9230769230769231,40.38461538461539,52
Georgia,1992,Professional,57.692307692307686,1.9230769230769231,40.38461538461539,52
Georgia,1992,Grad,57.692307692307686,1.9230769230769231,40.38461538461539,52
Georgia,1992,Total,57.692307692307686,1.9230769230769231,40.38461538461539,52
Georgia,1991,Undergrad,59.09090909090909,2.272727272727273,38.63636363636363,44
Georgia,1991,Professional,59.09090909090909,2.272727272727273,38.63636363636363,44
Georgia,1991,Grad,59.09090909090909,2.272727272727273,38.63636363636363,44
Georgia,1991,Total,59.09090909090909,2.272727272727273,38.63636363636363,44
Georgia,1990,Undergrad,51.162790697674424,2.3255813953488373,46.51162790697674,43
Georgia,1990,Professional,51.162790697674424,2.3255813953488373,46.51162790697674,43
Georgia,1990,Grad,51.162790697674424,2.3255813953488373,46.51162790697674,43
Georgia,1990,Total,51.162790697674424,2.3255813953488373,46.51162790697674,43
Georgia,1989,Undergrad,61.111111111111114,5.555555555555555,33.33333333333333,36
Georgia,1989,Professional,61.111111111111114,5.555555555555555,33.33333333333333,36
Georgia,1989,Grad,61.111111111111114,5.555555555555555,33.33333333333333,36
Georgia,1989,Total,61.111111111111114,5.555555555555555,33.33333333333333,36
Georgia,1988,Undergrad,66.66666666666666,0,33.33333333333333,27
Georgia,1988,Professional,66.66666666666666,0,33.33333333333333,27
Georgia,1988,Grad,66.66666666666666,0,33.33333333333333,27
Georgia,1988,Total,66.66666666666666,0,33.33333333333333,27
Georgia,1987,Undergrad,52.17391304347826,2.1739130434782608,45.65217391304348,46
Georgia,1987,Professional,52.17391304347826,2.1739130434782608,45.65217391304348,46
Georgia,1987,Grad,52.17391304347826,2.1739130434782608,45.65217391304348,46
Georgia,1987,Total,52.17391304347826,2.1739130434782608,45.65217391304348,46
Georgia,1986,Undergrad,74.50980392156863,1.9607843137254901,23.52941176470588,51
Georgia,1986,Professional,74.50980392156863,1.9607843137254901,23.52941176470588,51
Georgia,1986,Grad,74.50980392156863,1.9607843137254901,23.52941176470588,51
Georgia,1986,Total,74.50980392156863,1.9607843137254901,23.52941176470588,51
Georgia,1985,Undergrad,50,3.125,46.875,32
Georgia,1985,Professional,50,3.125,46.875,32
Georgia,1985,Grad,50,3.125,46.875,32
Georgia,1985,Total,50,3.125,46.875,32
Georgia,1984,Undergrad,65.21739130434783,0,34.78260869565217,23
Georgia,1984,Professional,65.21739130434783,0,34.78260869565217,23
Georgia,1984,Grad,65.21739130434783,0,34.78260869565217,23
Georgia,1984,Total,65.21739130434783,0,34.78260869565217,23
Georgia,1983,Undergrad,45.83333333333333,0,54.166666666666664,24
Georgia,1983,Professional,45.83333333333333,0,54.166666666666664,24
Georgia,1983,Grad,45.83333333333333,0,54.166666666666664,24
Georgia,1983,Total,45.83333333333333,0,54.166666666666664,24
Georgia,1982,Undergrad,37.5,0,62.5,24
Georgia,1982,Professional,37.5,0,62.5,24
Georgia,1982,Grad,37.5,0,62.5,24
Georgia,1982,Total,37.5,0,62.5,24
Georgia,1981,Undergrad,35.294117647058826,0,64.70588235294117,17
Georgia,1981,Professional,35.294117647058826,0,64.70588235294117,17
Georgia,1981,Grad,35.294117647058826,0,64.70588235294117,17
Georgia,1981,Total,35.294117647058826,0,64.70588235294117,17
Georgia,1980,Undergrad,53.84615384615385,0,46.15384615384615,13
Georgia,1980,Professional,53.84615384615385,0,46.15384615384615,13
Georgia,1980,Grad,53.84615384615385,0,46.15384615384615,13
Georgia,1980,Total,53.84615384615385,0,46.15384615384615,13
Georgia,1979,Undergrad,47.05882352941176,5.88235294117647,47.05882352941176,17
Georgia,1979,Professional,47.05882352941176,5.88235294117647,47.05882352941176,17
Georgia,1979,Grad,47.05882352941176,5.88235294117647,47.05882352941176,17
Georgia,1979,Total,47.05882352941176,5.88235294117647,47.05882352941176,17
Georgia,1978,Undergrad,17.647058823529413,5.88235294117647,76.47058823529412,17
Georgia,1978,Professional,17.647058823529413,5.88235294117647,76.47058823529412,17
Georgia,1978,Grad,17.647058823529413,5.88235294117647,76.47058823529412,17
Georgia,1978,Total,17.647058823529413,5.88235294117647,76.47058823529412,17
Georgia,1977,Undergrad,4.761904761904762,4.761904761904762,90.47619047619048,21
Georgia,1977,Professional,4.761904761904762,4.761904761904762,90.47619047619048,21
Georgia,1977,Grad,4.761904761904762,4.761904761904762,90.47619047619048,21
Georgia,1977,Total,4.761904761904762,4.761904761904762,90.47619047619048,21
Georgia,1976,Undergrad,11.11111111111111,0,88.88888888888889,27
Georgia,1976,Professional,11.11111111111111,0,88.88888888888889,27
Georgia,1976,Grad,11.11111111111111,0,88.88888888888889,27
Georgia,1976,Total,11.11111111111111,0,88.88888888888889,27
Georgia,1975,Undergrad,11.538461538461538,0,88.46153846153845,26
Georgia,1975,Professional,11.538461538461538,0,88.46153846153845,26
Georgia,1975,Grad,11.538461538461538,0,88.46153846153845,26
Georgia,1975,Total,11.538461538461538,0,88.46153846153845,26
Guam,2017,Undergrad,100,0,0,1
Guam,2017,Professional,100,0,0,1
Guam,2017,Grad,100,0,0,1
Guam,2017,Total,100,0,0,1
Guam,2016,Undergrad,100,0,0,1
Guam,2016,Professional,100,0,0,1
Guam,2016,Grad,100,0,0,1
Guam,2016,Total,100,0,0,1
Guam,2015,Undergrad,50,50,0,2
Guam,2015,Professional,50,50,0,2
Guam,2015,Grad,50,50,0,2
Guam,2015,Total,50,50,0,2
Guam,2014,Undergrad,50,50,0,2
Guam,2014,Professional,50,50,0,2
Guam,2014,Grad,50,50,0,2
Guam,2014,Total,50,50,0,2
Guam,2013,Undergrad,0,100,0,1
Guam,2013,Professional,0,100,0,1
Guam,2013,Grad,0,100,0,1
Guam,2013,Total,0,100,0,1
Hawaii,2017,Undergrad,47.368421052631575,52.63157894736842,0,19
Hawaii,2017,Professional,47.368421052631575,52.63157894736842,0,19
Hawaii,2017,Grad,47.368421052631575,52.63157894736842,0,19
Hawaii,2017,Total,47.368421052631575,52.63157894736842,0,19
Hawaii,2016,Undergrad,47.05882352941176,52.94117647058824,0,17
Hawaii,2016,Professional,47.05882352941176,52.94117647058824,0,17
Hawaii,2016,Grad,47.05882352941176,52.94117647058824,0,17
Hawaii,2016,Total,47.05882352941176,52.94117647058824,0,17
Hawaii,2015,Undergrad,46.666666666666664,53.333333333333336,0,15
Hawaii,2015,Professional,46.666666666666664,53.333333333333336,0,15
Hawaii,2015,Grad,46.666666666666664,53.333333333333336,0,15
Hawaii,2015,Total,46.666666666666664,53.333333333333336,0,15
Hawaii,2014,Undergrad,50,50,0,14
Hawaii,2014,Professional,50,50,0,14
Hawaii,2014,Grad,50,50,0,14
Hawaii,2014,Total,50,50,0,14
Hawaii,2013,Undergrad,45,50,5,20
Hawaii,2013,Professional,45,50,5,20
Hawaii,2013,Grad,45,50,5,20
Hawaii,2013,Total,45,50,5,20
Hawaii,2012,Undergrad,35.294117647058826,58.82352941176471,5.88235294117647,17
Hawaii,2012,Professional,35.294117647058826,58.82352941176471,5.88235294117647,17
Hawaii,2012,Grad,35.294117647058826,58.82352941176471,5.88235294117647,17
Hawaii,2012,Total,35.294117647058826,58.82352941176471,5.88235294117647,17
Hawaii,2011,Undergrad,35.714285714285715,57.14285714285714,7.142857142857142,14
Hawaii,2011,Professional,35.714285714285715,57.14285714285714,7.142857142857142,14
Hawaii,2011,Grad,35.714285714285715,57.14285714285714,7.142857142857142,14
Hawaii,2011,Total,35.714285714285715,57.14285714285714,7.142857142857142,14
Hawaii,2010,Undergrad,37.5,56.25,6.25,16
Hawaii,2010,Professional,37.5,56.25,6.25,16
Hawaii,2010,Grad,37.5,56.25,6.25,16
Hawaii,2010,Total,37.5,56.25,6.25,16
Hawaii,2009,Undergrad,37.5,56.25,6.25,16
Hawaii,2009,Professional,37.5,56.25,6.25,16
Hawaii,2009,Grad,37.5,56.25,6.25,16
Hawaii,2009,Total,37.5,56.25,6.25,16
Hawaii,2008,Undergrad,46.15384615384615,46.15384615384615,7.6923076923076925,13
Hawaii,2008,Professional,46.15384615384615,46.15384615384615,7.6923076923076925,13
Hawaii,2008,Grad,46.15384615384615,46.15384615384615,7.6923076923076925,13
Hawaii,2008,Total,46.15384615384615,46.15384615384615,7.6923076923076925,13
Hawaii,2007,Undergrad,50,41.66666666666667,8.333333333333332,12
Hawaii,2007,Professional,50,41.66666666666667,8.333333333333332,12
Hawaii,2007,Grad,50,41.66666666666667,8.333333333333332,12
Hawaii,2007,Total,50,41.66666666666667,8.333333333333332,12
Hawaii,2006,Undergrad,61.53846153846154,38.46153846153847,0,13
Hawaii,2006,Professional,61.53846153846154,38.46153846153847,0,13
Hawaii,2006,Grad,61.53846153846154,38.46153846153847,0,13
Hawaii,2006,Total,61.53846153846154,38.46153846153847,0,13
Hawaii,2005,Undergrad,76.47058823529412,23.52941176470588,0,17
Hawaii,2005,Professional,76.47058823529412,23.52941176470588,0,17
Hawaii,2005,Grad,76.47058823529412,23.52941176470588,0,17
Hawaii,2005,Total,76.47058823529412,23.52941176470588,0,17
Hawaii,2004,Undergrad,81.25,18.75,0,16
Hawaii,2004,Professional,81.25,18.75,0,16
Hawaii,2004,Grad,81.25,18.75,0,16
Hawaii,2004,Total,81.25,18.75,0,16
Hawaii,2003,Undergrad,74.19354838709677,22.58064516129032,3.225806451612903,31
Hawaii,2003,Professional,74.19354838709677,22.58064516129032,3.225806451612903,31
Hawaii,2003,Grad,74.19354838709677,22.58064516129032,3.225806451612903,31
Hawaii,2003,Total,74.19354838709677,22.58064516129032,3.225806451612903,31
Hawaii,2002,Undergrad,85,15,0,40
Hawaii,2002,Professional,85,15,0,40
Hawaii,2002,Grad,85,15,0,40
Hawaii,2002,Total,85,15,0,40
Hawaii,2001,Undergrad,85.1063829787234,14.893617021276595,0,47
Hawaii,2001,Professional,85.1063829787234,14.893617021276595,0,47
Hawaii,2001,Grad,85.1063829787234,14.893617021276595,0,47
Hawaii,2001,Total,85.1063829787234,14.893617021276595,0,47
Hawaii,2000,Undergrad,87.09677419354838,12.903225806451612,0,62
Hawaii,2000,Professional,87.09677419354838,12.903225806451612,0,62
Hawaii,2000,Grad,87.09677419354838,12.903225806451612,0,62
Hawaii,2000,Total,87.09677419354838,12.903225806451612,0,62
Hawaii,1999,Undergrad,81.81818181818183,18.181818181818183,0,66
Hawaii,1999,Professional,81.81818181818183,18.181818181818183,0,66
Hawaii,1999,Grad,81.81818181818183,18.181818181818183,0,66
Hawaii,1999,Total,81.81818181818183,18.181818181818183,0,66
Hawaii,1998,Undergrad,90.625,9.375,0,64
Hawaii,1998,Professional,90.625,9.375,0,64
Hawaii,1998,Grad,90.625,9.375,0,64
Hawaii,1998,Total,90.625,9.375,0,64
Hawaii,1997,Undergrad,91.37931034482759,0,8.620689655172415,58
Hawaii,1997,Professional,91.37931034482759,0,8.620689655172415,58
Hawaii,1997,Grad,91.37931034482759,0,8.620689655172415,58
Hawaii,1997,Total,91.37931034482759,0,8.620689655172415,58
Hawaii,1996,Undergrad,85.1063829787234,0,14.893617021276595,47
Hawaii,1996,Professional,85.1063829787234,0,14.893617021276595,47
Hawaii,1996,Grad,85.1063829787234,0,14.893617021276595,47
Hawaii,1996,Total,85.1063829787234,0,14.893617021276595,47
Hawaii,1995,Undergrad,76.47058823529412,0,23.52941176470588,34
Hawaii,1995,Professional,76.47058823529412,0,23.52941176470588,34
Hawaii,1995,Grad,76.47058823529412,0,23.52941176470588,34
Hawaii,1995,Total,76.47058823529412,0,23.52941176470588,34
Hawaii,1994,Undergrad,72.72727272727273,0,27.27272727272727,22
Hawaii,1994,Professional,72.72727272727273,0,27.27272727272727,22
Hawaii,1994,Grad,72.72727272727273,0,27.27272727272727,22
Hawaii,1994,Total,72.72727272727273,0,27.27272727272727,22
Hawaii,1993,Undergrad,64.70588235294117,0,35.294117647058826,17
Hawaii,1993,Professional,64.70588235294117,0,35.294117647058826,17
Hawaii,1993,Grad,64.70588235294117,0,35.294117647058826,17
Hawaii,1993,Total,64.70588235294117,0,35.294117647058826,17
Hawaii,1992,Undergrad,61.111111111111114,0,38.88888888888889,18
Hawaii,1992,Professional,61.111111111111114,0,38.88888888888889,18
Hawaii,1992,Grad,61.111111111111114,0,38.88888888888889,18
Hawaii,1992,Total,61.111111111111114,0,38.88888888888889,18
Hawaii,1991,Undergrad,50,0,50,16
Hawaii,1991,Professional,50,0,50,16
Hawaii,1991,Grad,50,0,50,16
Hawaii,1991,Total,50,0,50,16
Hawaii,1990,Undergrad,36.84210526315789,0,63.1578947368421,19
Hawaii,1990,Professional,36.84210526315789,0,63.1578947368421,19
Hawaii,1990,Grad,36.84210526315789,0,63.1578947368421,19
Hawaii,1990,Total,36.84210526315789,0,63.1578947368421,19
Hawaii,1989,Undergrad,41.66666666666667,0,58.333333333333336,12
